business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,rating,reference,scope,types,user_ratings_total,vicinity,price_level
OPERATIONAL,"{'location': {'lat': 44.1363947, 'lng': -123.0570027}, 'viewport': {'northeast': {'lat': 44.1377620302915, 'lng': -123.0555726697085}, 'southwest': {'lat': 44.1350640697085, 'lng': -123.0582706302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Coburg Crossing Cafe,{'open_now': True},"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117056872127925979113"">Eileen F</a>'], 'photo_reference': 'AW30NDxsyketm6y2j9oRJXPzyVdQkSH2mp8YYsUFN9XcCHcDj7y1OljC4r5_gNWLMXNIYt-Whq2jI_yLBWWSEiXD87Eb9RVg_6LTeuCyqBxH5qE1Td1sYT5qWGghVrq48-9JR_k_OOG0Qw-dod7ZWqFTf1Iq2Um1joXZKwm0UXibnCOQkhnf', 'width': 4032}]",ChIJBwmczGvjwFQRtM2mDo87mO0,"{'compound_code': '4WPV+H5 Coburg, OR, USA', 'global_code': '84PR4WPV+H5'}",4.2,ChIJBwmczGvjwFQRtM2mDo87mO0,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",3151,"32910 East Pearl Street, Coburg",2.0
OPERATIONAL,"{'location': {'lat': 44.1722384, 'lng': -122.8602851}, 'viewport': {'northeast': {'lat': 44.1734844302915, 'lng': -122.8589304697085}, 'southwest': {'lat': 44.1707864697085, 'lng': -122.8616284302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Marcola Roadhouse,{'open_now': True},"[{'height': 608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106629663750733984899"">Marcola Roadhouse</a>'], 'photo_reference': 'AW30NDxnL4ckfruwiWueRkX6AMJSRC13lPVtvjccc-XnNrQ4NucAvu3vBfnEHUZarmLTSI3y3INieJdDqwf5zWDtvGCPdTWS30KYbg2Xwx-GB_jQLahWDwbRcYH00Q7KzUMANQp5bbumgY69CxpP9fvU-ekF_r67zg1o1Dyo4ktHqbmYgWVN', 'width': 1080}]",ChIJzwmnMv3uwFQRyk7MSb0gQcE,"{'compound_code': '54CQ+VV Marcola, OR, USA', 'global_code': '84PV54CQ+VV'}",4.5,ChIJzwmnMv3uwFQRyk7MSb0gQcE,GOOGLE,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",233,"92178 Marcola Road, Marcola",2.0
OPERATIONAL,"{'location': {'lat': 44.2798648, 'lng': -123.0635208}, 'viewport': {'northeast': {'lat': 44.2813272302915, 'lng': -123.0621517197085}, 'southwest': {'lat': 44.2786292697085, 'lng': -123.0648496802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Olsen Run Winery,{'open_now': True},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114930454646622040046"">Keith Mikas</a>'], 'photo_reference': 'AW30NDxq3QlZWLcy522sbJn5wB4QL1Jb6uDWKTdISESw0QQmXrsVRfk-h8sgCrSsBhNZZEc1VBPxBdCj9mq_6sJuO1W_qtNj9D4yVFHou82PfMTZ8DFDIavkzMxVzl4CsKf1DqGZQYR9vb_7-98ng4pMiKgAD30fOd4Teyi8XqJB_VykVGDX', 'width': 3024}]",ChIJ-zfS-Kb3wFQR76Ls6oSY6YQ,"{'compound_code': '7WHP+WH Harrisburg, OR, USA', 'global_code': '84PR7WHP+WH'}",4.8,ChIJ-zfS-Kb3wFQR76Ls6oSY6YQ,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",152,"32900 Diamond Hill Road, Harrisburg",
OPERATIONAL,"{'location': {'lat': 44.386725, 'lng': -122.986547}, 'viewport': {'northeast': {'lat': 44.38831673029149, 'lng': -122.9851462197085}, 'southwest': {'lat': 44.38561876970849, 'lng': -122.9878441802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Kirks Ferry,{'open_now': False},"[{'height': 1166, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110608050522429419301"">Kirks Ferry</a>'], 'photo_reference': 'AW30NDy1YP0ngiQb9kZYZrSoxH-wRg2wM01iH9m-eReT1b29CBK0bPEI3kLtd7KpfpIsCstUDHC3Zbiq4ON76S63AUTBjclODEFXISo6LqyZ9MnJWQYi8ByS5L_mNv0xPqLA1M_HtZLoWvYWW-0sD-ipsoKR2QUlJrcRnhiIp8xdNBbe09I', 'width': 1166}]",ChIJRUqv66xfwFQRNh2yeelbFKI,"{'compound_code': '92P7+M9 Brownsville, OR, USA', 'global_code': '84PV92P7+M9'}",4.5,ChIJRUqv66xfwFQRNh2yeelbFKI,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",333,"217 West Bishop Way, Brownsville",2.0
OPERATIONAL,"{'location': {'lat': 44.136867, 'lng': -123.04904}, 'viewport': {'northeast': {'lat': 44.13833758029149, 'lng': -123.0476909697085}, 'southwest': {'lat': 44.13563961970849, 'lng': -123.0503889302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Taco El Paisa,{'open_now': True},"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112776113286360436026"">Eduardo Luna</a>'], 'photo_reference': 'AW30NDyXZdjH-0jDxajkVqnJv5vAFngFAkH_865C6vE2nJhK61UlZOJV_DNU4vPTKfFsWXnnbhRuCNBwYz3pgZVuO6NegQaHuH-exof4D-0ou_oZ_mTryOl1UpFeGRqiBGdAwxrV8cnS4Y3z7gbb1tcZm2QoT2cYqCBdUbiwronujvOBxRt-', 'width': 4032}]",ChIJQ-XSs2jjwFQRDfGUXUYXi1A,"{'compound_code': '4XP2+P9 Coburg, OR, USA', 'global_code': '84PR4XP2+P9'}",4.7,ChIJQ-XSs2jjwFQRDfGUXUYXi1A,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",134,"33124 Van Duyn Road, Coburg",
OPERATIONAL,"{'location': {'lat': 44.394134, 'lng': -122.983913}, 'viewport': {'northeast': {'lat': 44.3955275302915, 'lng': -122.9825645697085}, 'southwest': {'lat': 44.3928295697085, 'lng': -122.9852625302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Armando's Mexican Restaurant,{'open_now': True},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101007129944180265602"">Armando&#39;s Mexican Restaurant</a>'], 'photo_reference': 'AW30NDyHQ3qEWd6ZO3D7LY9TwEJ_j4HNFuuNE5b_Yefr_jLAGzabPo76wQ44q-uGiq-PVf1fY_MvjBaiDYSdr16eDil2rJ2KVw5h7c-5Lo5odW9yD6k73FC9fZ6k5p1ryWyV7ETOAO7l4MMsGmTvGxdXQbAMUAjBjuAIwjwxhPTgFB1Kxz-9', 'width': 3024}]",ChIJYQCWpU5ewFQRAimMXWl_4gs,"{'compound_code': '92V8+MC Brownsville, OR, USA', 'global_code': '84PV92V8+MC'}",4.4,ChIJYQCWpU5ewFQRAimMXWl_4gs,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",208,"122 Spaulding Avenue, Brownsville",2.0
OPERATIONAL,"{'location': {'lat': 44.1369624, 'lng': -123.0598046}, 'viewport': {'northeast': {'lat': 44.1383796302915, 'lng': -123.0584553697085}, 'southwest': {'lat': 44.1356816697085, 'lng': -123.0611533302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Country Java Espresso,{'open_now': False},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110053350892792567020"">Janel Bailey</a>'], 'photo_reference': 'AW30NDzgjfdbtyHamdBPXFTe15R6L0Z0uRyXo9cguOZ1wer9LhXqKUr8lLHDsncZa5KFOunVLpSizvJvE-dDdni4uiKcj5coLfEYRnUhVwtXSPx5-Bcuptzco1kvjSn0qzZQLrgbgfSU95lXKKpfAOQ8mZBMFv3I91QVA_zppaXXhPKsL-OO', 'width': 4032}]",ChIJ50STZmrjwFQRVylzF6xnsoE,"{'compound_code': '4WPR+Q3 Eugene, OR, USA', 'global_code': '84PR4WPR+Q3'}",4.4,ChIJ50STZmrjwFQRVylzF6xnsoE,GOOGLE,"['cafe', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']",60,"32832 East Pearl Street, Eugene",
OPERATIONAL,"{'location': {'lat': 44.38776879999999, 'lng': -123.0574743}, 'viewport': {'northeast': {'lat': 44.38955463029149, 'lng': -123.0560322197085}, 'southwest': {'lat': 44.38685666970849, 'lng': -123.0587301802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Pioneer Villa Truck Stop,{'open_now': True},"[{'height': 778, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112345464750320515664"">Rick Stirling</a>'], 'photo_reference': 'AW30NDzYoQeCWewIO_e8pvvF2StbRA5zjQVMgrm6wpbDDRBotRkIrMDWJhBPQVQwoUAiaApRRbPCigbTH2jcZisDeVKacAdtHK3fIRtqlUIW4QHauGZXIcvoSvq4KbWjZ5WPFiYjhIN4hzPmXDW10317721a2a0Y1KFTQSCYIKWHzcuqm9YW', 'width': 1798}]",ChIJ6RZX0MlewFQRtr5UhXXUUks,"{'compound_code': '9WQV+42 Halsey, OR, USA', 'global_code': '84PR9WQV+42'}",4.1,ChIJ6RZX0MlewFQRtr5UhXXUUks,GOOGLE,"['restaurant', 'gas_station', 'laundry', 'night_club', 'bar', 'lodging', 'food', 'point_of_interest', 'establishment']",2045,"33180 Oregon 228, Halsey",2.0
OPERATIONAL,"{'location': {'lat': 44.1384601, 'lng': -123.066726}, 'viewport': {'northeast': {'lat': 44.1397904302915, 'lng': -123.0654623197085}, 'southwest': {'lat': 44.1370924697085, 'lng': -123.0681602802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Brave Bull,{'open_now': False},"[{'height': 1440, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112329863022676283367"">Brave Bull</a>'], 'photo_reference': 'AW30NDwvYgxODIhfrwgEL9wgT5toHfQYoOJBiUtZ-pYflYsS7d1fKdo1vOX0cgXqug9kgrGY0m2DSI91MWCFPSaF0vrr90RcqfwoZeAEPUqY3zmJh44SacJEHZVIVtzPuvrxShCmBMtBYdqejDrU9O31Av4Fj8kmJ8yzwN781aERFjOW2OuK', 'width': 1158}]",ChIJ1ZnoOq_jwFQR1VM8AiU0g7Q,"{'compound_code': '4WQM+98 Coburg, OR, USA', 'global_code': '84PR4WQM+98'}",4.7,ChIJ1ZnoOq_jwFQR1VM8AiU0g7Q,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",3,"91115 North Willamette Street, Coburg",
OPERATIONAL,"{'location': {'lat': 44.13776360000001, 'lng': -123.0669644}, 'viewport': {'northeast': {'lat': 44.1391328802915, 'lng': -123.0657527697085}, 'southwest': {'lat': 44.13643491970851, 'lng': -123.0684507302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Blue Valley Bistro,{'open_now': False},"[{'height': 1848, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108371599986868624585"">Cory Gant</a>'], 'photo_reference': 'AW30NDy8TxtuBd5o6iQznLgTomEZGr7KvlQcpPYbhFHsJIsIXHe7HVdxjvcPxkHasMYGG4DSVAjrSZ0923ZNnrUL-6JdT030cJmakfY4YyPJ64nkv1gWn7W3HeomsTpt7XCV0EvtTPUlj0iE_lLYkluYETAwpRQ_VL17BHjNl2xkcJIUJXFT', 'width': 4000}]",ChIJZTVqGJTjwFQR4Eu2E12i1vU,"{'compound_code': '4WQM+46 Coburg, OR, USA', 'global_code': '84PR4WQM+46'}",4.7,ChIJZTVqGJTjwFQR4Eu2E12i1vU,GOOGLE,"['restaurant', 'cafe', 'food', 'store', 'point_of_interest', 'establishment']",97,"91088 North Willamette Street, Coburg",
OPERATIONAL,"{'location': {'lat': 44.38852199999999, 'lng': -123.0570966}, 'viewport': {'northeast': {'lat': 44.3898531802915, 'lng': -123.0558246697085}, 'southwest': {'lat': 44.3871552197085, 'lng': -123.0585226302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Pioneer Deli,,"[{'height': 1800, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106881030702517056598"">Daniel Simon</a>'], 'photo_reference': 'AW30NDxg3RG4N1OvzJRf7GGiZ00ar7rkBXOCk_SYrJ_LqFpjTiyDHC_7YakIjrWCsoKY3WwCxiekcJrPUFhFXObOe1Imo8cAsThWHMycdOihvjWUFwHttttbh7lH9tiacBktM4Hsl-h_0mpYJ1Jhi-nucpxZ8NHlawlqnE8heyN0eRwB2eKH', 'width': 4000}]",ChIJRciKqR1fwFQRbtrGy7pG2A0,"{'compound_code': '9WQV+C5 Halsey, OR, USA', 'global_code': '84PR9WQV+C5'}",5.0,ChIJRciKqR1fwFQRbtrGy7pG2A0,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",1,"33200 Oregon 228, Halsey",
OPERATIONAL,"{'location': {'lat': 44.134982, 'lng': -123.064877}, 'viewport': {'northeast': {'lat': 44.1364263302915, 'lng': -123.0636144197085}, 'southwest': {'lat': 44.1337283697085, 'lng': -123.0663123802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Coburg Pizza Company,{'open_now': True},"[{'height': 608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118061779556870185700"">Coburg Pizza Company</a>'], 'photo_reference': 'AW30NDxDbcMJqUcYXitdHbnRH6hA7ae1F-Lg3o2BzjwT0XfIowf9uJcXHnVyLsWkjVGHvry_DvZLCC4pfBinXgo944JadSC7LhpNDqJuyFtFZ92-9SiVj9bBvy50l7-4b23MTLJJxeEW361qqUgiFrOnVI-ULdlwFTMcxcputwiBb5-0hHtx', 'width': 1079}]",ChIJqw8HFhXjwFQRFSr73eSbCdY,"{'compound_code': '4WMP+X2 Coburg, OR, USA', 'global_code': '84PR4WMP+X2'}",4.6,ChIJqw8HFhXjwFQRFSr73eSbCdY,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",952,"90999 South Willamette Street, Coburg",2.0
OPERATIONAL,"{'location': {'lat': 44.1366343, 'lng': -123.0560066}, 'viewport': {'northeast': {'lat': 44.1379482802915, 'lng': -123.0547713197085}, 'southwest': {'lat': 44.1352503197085, 'lng': -123.0574692802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,McDonald's,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103552346234662196267"">Berto Mendoza</a>'], 'photo_reference': 'AW30NDyN1fM6cx3dbVa36H-oQGq4QfOU7mwXsMp0ct-lKPWrZPqda6F718T2SQibhgwqEidt1HWGHoxayq-jn_Xsg0ieh5MulaoSsH5LJC65wTmb_PnpU8gXtA5XQ5Y2tm5JhNIeBLA3h7uq35ZCRtGIMgNsvsEVvJ6C0Kr6cfMJtIarETai', 'width': 4032}]",ChIJJ-kkgWnjwFQR-eO7FpzPs-8,"{'compound_code': '4WPV+MH Coburg, OR, USA', 'global_code': '84PR4WPV+MH'}",3.5,ChIJJ-kkgWnjwFQR-eO7FpzPs-8,GOOGLE,"['cafe', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']",540,"91027 Coburg Industrial Way, Coburg",1.0
OPERATIONAL,"{'location': {'lat': 44.1363381, 'lng': -123.0557924}, 'viewport': {'northeast': {'lat': 44.13745093029149, 'lng': -123.0546685697085}, 'southwest': {'lat': 44.1347529697085, 'lng': -123.0573665302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/gas_station-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/gas_pinlet,Shell,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103552346234662196267"">Berto Mendoza</a>'], 'photo_reference': 'AW30NDzOBjcm3-XamvJGsoP_pJGVt-joYY9_7Vuh455zoJaU4dsrIMJ5OMDGpgZDSqKyoPfpySsCQnUMylpdJyl3A0fPrX1NERXiXw2_smoTtDm5l0M6m9bSxglSGUQ-VCiCKNnkYByhKEqIlCTmmb4yl_veKlA90bJch7RfsgwbnSoXKFqq', 'width': 4032}]",ChIJQR-2KmrjwFQRFRiUZy1dEZQ,"{'compound_code': '4WPV+GM Coburg, OR, USA', 'global_code': '84PR4WPV+GM'}",4.3,ChIJQR-2KmrjwFQRFRiUZy1dEZQ,GOOGLE,"['gas_station', 'atm', 'convenience_store', 'finance', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']",29,"91039 S, Coburg Industrial Way, Coburg",2.0
OPERATIONAL,"{'location': {'lat': 44.13805699999999, 'lng': -123.067072}, 'viewport': {'northeast': {'lat': 44.13945433029149, 'lng': -123.0655629197085}, 'southwest': {'lat': 44.13675636970849, 'lng': -123.0682608802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Chiefs Brew House,{'open_now': False},"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109056019028012520715"">Todd Mc Intyre</a>'], 'photo_reference': 'AW30NDz8_fKI7z_iGVaAgisJQZ01MpMjZA8Yc7V5MVc9gOzBU98QdC2yOJNlvcwDQYyVs5n7FEASiZuOlZPq1hL1LEGUuOzf7oI2oixqyaisz9Auf64P9ZZMv9CLZtakzcZqbT45V5VpMwXgEjlYMtpf9Zl9KEbhxbsJlOmN35bPo_-EvdOT', 'width': 4000}]",ChIJmyqOmUDjwFQRvK-0YEwUM-U,"{'compound_code': '4WQM+65 Coburg, OR, USA', 'global_code': '84PR4WQM+65'}",4.3,ChIJmyqOmUDjwFQRvK-0YEwUM-U,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",879,"91108 North Willamette Street, Coburg",2.0
OPERATIONAL,"{'location': {'lat': 44.1363947, 'lng': -123.0570027}, 'viewport': {'northeast': {'lat': 44.1377620302915, 'lng': -123.0555726697085}, 'southwest': {'lat': 44.1350640697085, 'lng': -123.0582706302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Coburg Crossing Cafe,{'open_now': True},"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117056872127925979113"">Eileen F</a>'], 'photo_reference': 'AW30NDyGN5Rj6Y086jVLmoIVO6Yk4QvS3BKfLmxg1h3XLig_y6r2HPKF7ahDH7HxezJZmSPoeLPy9wJpRR6x44gQNDXV1pvtZ7D9BHavpItafegf7-oeusQ_vt7xsLf1lPhZeUoOqp2hosdFM1NhESffq_-nKujp1C0gB_3xFXemOiwQpZoJ', 'width': 4032}]",ChIJBwmczGvjwFQRtM2mDo87mO0,"{'compound_code': '4WPV+H5 Coburg, OR, USA', 'global_code': '84PR4WPV+H5'}",4.2,ChIJBwmczGvjwFQRtM2mDo87mO0,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",3151,"32910 East Pearl Street, Coburg",2.0
OPERATIONAL,"{'location': {'lat': 44.1722384, 'lng': -122.8602851}, 'viewport': {'northeast': {'lat': 44.1734844302915, 'lng': -122.8589304697085}, 'southwest': {'lat': 44.1707864697085, 'lng': -122.8616284302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Marcola Roadhouse,{'open_now': True},"[{'height': 608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106629663750733984899"">Marcola Roadhouse</a>'], 'photo_reference': 'AW30NDxdz-3nL0ZQh3OZzq7MKEyUrMczGmZ82FVVYISYANJ4KX-Ob_urNvF7swUA27RbfSjSkCpajmt_MgEMVjwmT0gLTLwcvRr-p9z8BokBXBsijT-tCgVELoRmg_9J74OZU0iuMw-Uh6y_fvqhC5Uuj8KfI1IbwfbjWnsOKCnR3CwOb5iy', 'width': 1080}]",ChIJzwmnMv3uwFQRyk7MSb0gQcE,"{'compound_code': '54CQ+VV Marcola, OR, USA', 'global_code': '84PV54CQ+VV'}",4.5,ChIJzwmnMv3uwFQRyk7MSb0gQcE,GOOGLE,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",233,"92178 Marcola Road, Marcola",2.0
OPERATIONAL,"{'location': {'lat': 44.2798648, 'lng': -123.0635208}, 'viewport': {'northeast': {'lat': 44.2813272302915, 'lng': -123.0621517197085}, 'southwest': {'lat': 44.2786292697085, 'lng': -123.0648496802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Olsen Run Winery,{'open_now': True},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114930454646622040046"">Keith Mikas</a>'], 'photo_reference': 'AW30NDwqgFlZtpYIBzV49GtIRA5BRtxGBfFCX-778dehaPLrlbSqwd6_uJ75Ink218UlbXtpyzz6KnioBUJaZqo9u83Z1ammQGruw69zeOjVEwCe4H97g_ILQBpYCULnAfdXUtvTF5LgnfYzNM8Ty3bWriMhyloHoinyBrksqjaLGEPJYDZY', 'width': 3024}]",ChIJ-zfS-Kb3wFQR76Ls6oSY6YQ,"{'compound_code': '7WHP+WH Harrisburg, OR, USA', 'global_code': '84PR7WHP+WH'}",4.8,ChIJ-zfS-Kb3wFQR76Ls6oSY6YQ,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",152,"32900 Diamond Hill Road, Harrisburg",
OPERATIONAL,"{'location': {'lat': 44.386725, 'lng': -122.986547}, 'viewport': {'northeast': {'lat': 44.38831673029149, 'lng': -122.9851462197085}, 'southwest': {'lat': 44.38561876970849, 'lng': -122.9878441802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Kirks Ferry,{'open_now': False},"[{'height': 1166, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110608050522429419301"">Kirks Ferry</a>'], 'photo_reference': 'AW30NDwwyN1qmuJtSmLrY7zLhjwBanZYfwHZkywK4TX0g7aSmTLUI7yOplAYJJPzAheXFkpRCkRnqut_H7sme5jgFI2zX3vIZaYuc7FpQ0PdqO3TMYuhMFme3JMHHnb-LPyxSbPIEyz3d_2g99OF-XNpdRhIiGJOXmHH7TylniYXoUsSiZU', 'width': 1166}]",ChIJRUqv66xfwFQRNh2yeelbFKI,"{'compound_code': '92P7+M9 Brownsville, OR, USA', 'global_code': '84PV92P7+M9'}",4.5,ChIJRUqv66xfwFQRNh2yeelbFKI,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",333,"217 West Bishop Way, Brownsville",2.0
OPERATIONAL,"{'location': {'lat': 44.136867, 'lng': -123.04904}, 'viewport': {'northeast': {'lat': 44.13833758029149, 'lng': -123.0476909697085}, 'southwest': {'lat': 44.13563961970849, 'lng': -123.0503889302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Taco El Paisa,{'open_now': True},"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112776113286360436026"">Eduardo Luna</a>'], 'photo_reference': 'AW30NDz95Lgz0rDPkoPFKKRU2Lb3m3tAaGtOIMfLy02mt-raSswWkFSJgPwrK1sNxoOc4D8uQfNzbrkz3qeWh2Zb5c1ny0Daz9QVwAWQqR_qv8T4hjkiHfdVyTkB68wLxfAYcjM0d1dmfzZmvYD5oUUDy3C0Cj860pkT7XNCE0N8Z-azn0La', 'width': 4032}]",ChIJQ-XSs2jjwFQRDfGUXUYXi1A,"{'compound_code': '4XP2+P9 Coburg, OR, USA', 'global_code': '84PR4XP2+P9'}",4.7,ChIJQ-XSs2jjwFQRDfGUXUYXi1A,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",134,"33124 Van Duyn Road, Coburg",
OPERATIONAL,"{'location': {'lat': 44.394134, 'lng': -122.983913}, 'viewport': {'northeast': {'lat': 44.3955275302915, 'lng': -122.9825645697085}, 'southwest': {'lat': 44.3928295697085, 'lng': -122.9852625302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Armando's Mexican Restaurant,{'open_now': True},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101007129944180265602"">Armando&#39;s Mexican Restaurant</a>'], 'photo_reference': 'AW30NDwrgYkwbpDGNbuo9yDCdmfFsvp0bNk1jTjJ4dhzsWDtPD0nUnbZ9nuimBLTMAxl9maWaieVCWomTac8SXCNAcesbW2OW5OUBE08urS4tbFhpc2yqLiuwiO9AHH4-cSfLuacWZhwctCwvqDmMI19Ch3PqCyc0WZVzTzW8P4hyHJFn8V_', 'width': 3024}]",ChIJYQCWpU5ewFQRAimMXWl_4gs,"{'compound_code': '92V8+MC Brownsville, OR, USA', 'global_code': '84PV92V8+MC'}",4.4,ChIJYQCWpU5ewFQRAimMXWl_4gs,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",208,"122 Spaulding Avenue, Brownsville",2.0
